player-name,wk,role,season,match,batting-runs,balls,out,4s,6s,sr,overs,maiden,bowling-runs,wickets,econ,0s,4s,6s,catches,run-out,stumping,points
manish-pandey,0,bat,2020,35,6,7,1,0,0,85.71,0,0,0,0,0,0,0,0,1,0,0,14
david-warner,0,bat,2020,35,47,33,0,5,0,142.42,0,0,0,0,0,0,0,0,0,0,0,56
rashid-khan,0,bowl,2020,35,1,2,0,0,0,50.0,4.0,0,28,1,7.0,9,2,1,0,0,0,26
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,0,6.75,6,1,1,0,0,0,0
abdul-samad,0,bat,2020,35,23,15,1,2,1,153.33,0,0,0,0,0,0,0,0,0,0,0,27
jonny-bairstow,1,bat,2020,35,36,28,1,7,0,128.57,0,0,0,0,0,0,0,0,0,0,0,47
priyam-garg,0,bat,2020,35,4,7,1,0,0,57.14,0,0,0,0,0,0,0,0,2,0,0,20
vijay-shankar,0,all,2020,35,7,10,1,0,0,70.0,4.0,0,20,1,5.0,13,3,0,1,0,0,40
kane-williamson,0,bat,2020,35,29,19,1,4,1,152.63,0,0,0,0,0,0,0,0,0,0,0,35
dwayne-bravo,0,all,0,0,0,0,0,0,0,0,3.0,0,23,1,7.66,4,2,0,0,0,0,25
ms-dhoni,1,bat,2020,34,3,5,1,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,3
ambati-rayudu,0,bat,2020,34,45,25,0,1,4,180.0,0,0,0,0,0,0,0,0,1,0,0,66
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,4.0,0,39,1,9.75,5,3,2,0,0,0,25
deepak-chahar,0,bowl,0,0,0,0,0,0,0,0,4.0,1,18,2,4.5,10,1,0,1,0,0,70
kedar-jadhav,0,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karn-sharma,0,bowl,0,0,0,0,0,0,0,0,3.0,0,34,0,11.33,3,4,1,0,0,0,0
faf-du-plessis,0,bat,2020,34,58,47,1,6,2,123.4,0,0,0,0,0,0,0,0,2,0,0,92
sam-curran,0,all,2020,34,0,3,1,0,0,0.0,4.0,0,35,1,8.75,10,5,1,1,0,0,31
ravindra-jadeja,0,all,2020,34,33,13,0,0,4,253.84,1.5,0,35,0,19.09,0,2,3,0,0,0,45
shreyas-iyer,0,bat,2020,34,23,23,1,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,26
kagiso-rabada,0,bowl,0,0,0,0,0,0,0,0,4.0,1,33,1,8.25,12,3,2,0,0,0,37
anrich-nortje,0,bowl,0,0,0,0,0,0,0,0,4.0,0,44,2,11.0,10,3,4,1,0,0,58
ajinkya-rahane,0,bat,2020,34,8,10,1,1,0,80.0,0,0,0,0,0,0,0,0,0,0,0,9
shikhar-dhawan,0,bat,2020,34,101,58,0,14,1,174.13,0,0,0,0,0,0,0,0,1,0,0,141
ravichandran-ashwin,0,all,0,0,0,0,0,0,0,0,3.0,0,30,0,10.0,5,3,1,0,0,0,0
prithvi-shaw,0,bat,2020,34,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
axar-patel,0,all,2020,34,21,5,0,0,3,420.0,4.0,0,23,0,5.75,5,1,0,0,0,0,27
marcus-stoinis,0,bat,2020,34,24,14,1,1,2,171.42,1.0,0,10,0,10.0,1,0,1,0,0,0,29
robin-uthappa,0,bat,2020,33,41,22,1,7,1,186.36,0,0,0,0,0,0,0,0,1,0,0,62
jofra-archer,0,bowl,2020,33,2,3,1,0,0,66.66,3.4,0,38,0,10.36,8,0,4,0,0,0,2
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,4.0,0,46,0,11.5,8,2,4,0,0,0,0
kartik-tyagi,0,bowl,0,0,0,0,0,0,0,0,4.0,0,32,1,8.0,8,3,0,0,0,0,25
sanju-samson,1,bat,2020,33,9,6,1,0,1,150.0,0,0,0,0,0,0,0,0,0,0,0,11
steven-smith,0,bat,2020,33,57,36,1,6,1,158.33,0,0,0,0,0,0,0,0,0,0,0,73
riyan-parag,0,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jos-buttler,1,bat,2020,33,24,25,1,1,1,96.0,0,0,0,0,0,0,0,0,0,0,0,27
shreyas-gopal,0,all,0,0,0,0,0,0,0,0,4.0,0,32,1,8.0,5,0,1,0,0,0,25
ben-stokes,0,all,2020,33,15,19,1,2,0,78.94,0,0,0,0,0,0,0,0,1,0,0,25
rahul-tewatia,0,bowl,2020,33,19,11,0,1,1,172.72,4.0,0,30,1,7.5,8,0,1,1,0,0,55
devdutt-padikkal,0,bat,2020,33,35,37,1,2,0,94.59,0,0,0,0,0,0,0,0,0,0,0,41
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,4.0,0,34,2,8.5,9,3,1,0,0,0,50
shahbaz-ahmed,0,all,0,0,0,0,0,0,0,0,2.0,0,18,0,9.0,3,1,1,1,0,0,8
virat-kohli,0,bat,2020,33,43,32,1,1,2,134.37,0,0,0,0,0,0,0,0,0,0,0,52
chris-morris,0,all,0,0,0,0,0,0,0,0,4.0,0,26,4,6.5,12,1,1,1,0,0,116
ab-de-villiers,1,bat,2020,33,55,22,0,1,6,250.0,0,0,0,0,0,0,0,0,1,0,0,84
navdeep-saini,0,bowl,0,0,0,0,0,0,0,0,4.0,0,30,0,7.5,6,3,0,1,0,0,8
washington-sundar,0,all,0,0,0,0,0,0,0,0,3.0,0,25,0,8.33,7,4,0,0,0,0,0
prasidh-krishna,0,bowl,0,0,0,0,0,0,0,0,2.0,0,30,0,15.0,2,5,1,0,0,0,0
pat-cummins,0,bowl,2020,32,53,36,0,5,2,147.22,3.0,0,28,0,9.33,10,5,1,0,0,0,70
dinesh-karthik,1,bat,2020,32,4,8,1,1,0,50.0,0,0,0,0,0,0,0,0,1,0,0,13
rahul-tripathi,0,bat,2020,32,7,9,1,1,0,77.77,0,0,0,0,0,0,0,0,0,0,0,8
andre-russell,0,all,2020,32,12,9,1,1,1,133.33,2.0,0,15,0,7.5,5,1,1,0,0,0,15
eoin-morgan,0,bat,2020,32,39,29,0,2,2,134.48,0,0,0,0,0,0,0,0,0,0,0,49
varun-chakravarthy,0,bowl,0,0,0,0,0,0,0,0,4.0,0,23,1,5.75,10,0,1,0,0,0,25
shivam-mavi,0,all,0,0,0,0,0,0,0,0,3.0,0,24,1,8.0,9,3,1,0,0,0,25
nitish-rana,0,bat,2020,32,5,6,1,1,0,83.33,0,0,0,0,0,0,0,0,0,0,0,6
shubman-gill,0,bat,2020,32,21,23,1,2,0,91.3,0,0,0,0,0,0,0,0,0,0,0,23
nathan-coulter-nile,0,all,0,0,0,0,0,0,0,0,4.0,0,51,1,12.75,8,5,3,0,0,0,25
suryakumar-yadav,0,bat,2020,32,10,10,1,1,0,100.0,0,0,0,0,0,0,0,0,1,0,0,19
rahul-chahar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,18,2,4.5,13,1,0,0,0,0,50
trent-boult,0,bowl,0,0,0,0,0,0,0,0,4.0,0,32,1,8.0,10,4,1,0,0,0,25
kieron-pollard,0,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
krunal-pandya,0,all,0,0,0,0,0,0,0,0,4.0,0,23,0,5.75,11,1,1,0,0,0,0
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,4.0,0,22,1,5.5,12,2,0,0,0,0,25
ishan-kishan,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinton-de-kock,1,bat,2020,32,78,44,0,9,3,177.27,0,0,0,0,0,0,0,0,2,0,0,117
hardik-pandya,0,all,2020,32,21,11,0,3,1,190.9,0,0,0,0,0,0,0,0,0,0,0,26
rohit-sharma,0,bat,2020,32,35,36,1,5,1,97.22,0,0,0,0,0,0,0,0,0,0,0,46
devdutt-padikkal,0,bat,2020,31,18,12,1,1,1,150.0,0,0,0,0,0,0,0,0,0,1,0,27
shivam-dube,0,all,2020,31,23,19,1,0,2,121.05,0,0,0,0,0,0,0,0,0,0,0,27
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,3.0,0,35,1,11.66,8,2,3,0,0,0,25
virat-kohli,0,bat,2020,31,48,39,1,3,0,123.07,0,0,0,0,0,0,0,0,0,0,0,55
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,3.0,0,44,0,14.66,2,2,4,0,0,0,0
chris-morris,0,all,2020,31,25,8,0,1,3,312.5,4.0,0,22,0,5.5,12,0,1,0,0,0,32
ab-de-villiers,1,bat,2020,31,2,5,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,1,14
navdeep-saini,0,bowl,0,0,0,0,0,0,0,0,4.0,0,21,0,5.25,14,2,1,0,0,0,0
washington-sundar,0,all,2020,31,13,14,1,1,0,92.85,4.0,0,38,0,9.5,6,0,4,0,0,0,14
deepak-hooda,0,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
ravi-bishnoi,0,bowl,0,0,0,0,0,0,0,0,3.0,0,29,0,9.66,6,1,2,0,0,0,0
nicholas-pooran,1,bat,2020,31,6,1,0,0,1,600.0,0,0,0,0,0,0,0,0,1,0,0,16
arshdeep-singh,0,bowl,0,0,0,0,0,0,0,0,2.0,0,20,1,10.0,3,3,0,0,0,0,25
chris-jordan,0,bowl,0,0,0,0,0,0,0,0,3.0,0,20,1,6.66,5,0,1,1,0,0,33
glenn-maxwell,0,all,0,0,0,0,0,0,0,0,4.0,0,28,0,7.0,6,1,1,0,0,0,0
chris-gayle,0,all,2020,31,53,45,1,1,5,117.77,0,0,0,0,0,0,0,0,0,0,0,72
murugan-ashwin,0,bowl,0,0,0,0,0,0,0,0,4.0,0,23,2,5.75,7,1,0,0,0,0,50
mohammed-shami,0,bowl,0,0,0,0,0,0,0,0,4.0,0,45,2,11.25,6,2,4,0,0,0,50
kl-rahul,0,bat,2020,31,61,49,0,1,5,124.48,0,0,0,0,0,0,0,0,2,0,0,96
mayank-agarwal,0,bat,2020,31,45,25,1,4,3,180.0,0,0,0,0,0,0,0,0,0,0,0,59
shreyas-iyer,0,bat,2020,30,53,43,1,3,2,123.25,0,0,0,0,0,0,0,0,0,0,0,68
kagiso-rabada,0,bowl,0,0,0,0,0,0,0,0,4.0,0,28,1,7.0,9,4,0,0,2,0,37
anrich-nortje,0,bowl,0,0,0,0,0,0,0,0,4.0,0,33,2,8.25,10,3,2,0,0,0,50
ajinkya-rahane,0,bat,2020,30,2,9,1,0,0,22.22,0,0,0,0,0,0,0,0,1,0,0,10
shikhar-dhawan,0,bat,2020,30,57,33,1,6,2,172.72,0,0,0,0,0,0,0,0,0,0,0,75
ravichandran-ashwin,0,all,2020,30,0,0,0,0,0,0.0,4.0,0,17,1,4.25,10,1,0,1,0,0,33
prithvi-shaw,0,bat,2020,30,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
axar-patel,0,all,2020,30,7,4,1,1,0,175.0,4.0,0,32,1,8.0,8,2,2,0,1,0,39
marcus-stoinis,0,bat,2020,30,18,19,1,1,0,94.73,0,0,0,0,0,0,0,0,0,0,0,19
robin-uthappa,0,bat,2020,30,32,27,1,3,1,118.51,0,0,0,0,0,0,0,0,1,0,0,49
jofra-archer,0,bowl,2020,30,1,4,1,0,0,25.0,4.0,0,19,3,4.75,14,0,1,2,0,0,96
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,3.0,0,32,2,10.66,5,2,2,0,0,0,50
kartik-tyagi,0,bowl,0,0,0,0,0,0,0,0,4.0,0,30,1,7.5,9,2,1,2,0,0,41
sanju-samson,1,bat,2020,30,25,18,1,0,2,138.88,0,0,0,0,0,0,0,0,0,0,0,29
steven-smith,0,bat,2020,30,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,1
riyan-parag,0,bat,2020,30,1,2,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,1
jos-buttler,1,bat,2020,30,22,9,1,3,1,244.44,0,0,0,0,0,0,0,0,0,0,0,27
shreyas-gopal,0,all,2020,30,6,4,1,1,0,150.0,4.0,0,31,1,7.75,4,1,1,0,0,0,32
ben-stokes,0,all,2020,30,41,35,1,6,0,117.14,2.0,0,24,0,12.0,2,3,0,0,0,0,51
rahul-tewatia,0,bowl,2020,30,14,18,0,1,0,77.77,3.0,0,23,0,7.66,5,3,0,1,0,0,23
dwayne-bravo,0,all,2020,29,0,1,1,0,0,0.0,3.0,0,25,2,8.33,8,3,1,1,1,0,62
ms-dhoni,1,bat,2020,29,21,13,1,2,1,161.53,0,0,0,0,0,0,0,0,0,0,0,25
ambati-rayudu,0,bat,2020,29,41,34,1,3,2,120.58,0,0,0,0,0,0,0,0,0,0,0,52
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,2.0,0,10,1,5.0,4,0,0,1,0,0,33
deepak-chahar,0,bowl,2020,29,2,2,0,0,0,100.0,4.0,0,28,0,7.0,8,2,0,0,0,0,2
karn-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,37,2,9.25,5,3,1,0,0,0,50
faf-du-plessis,0,bat,2020,29,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
piyush-chawla,0,all,0,0,0,0,0,0,0,0,1.0,0,8,0,8.0,0,0,0,0,0,0,0
sam-curran,0,all,2020,29,31,21,1,3,2,147.61,3.0,0,18,1,6.0,11,3,0,1,0,0,75
ravindra-jadeja,0,all,2020,29,25,10,0,3,1,250.0,3.0,0,21,1,7.0,5,2,0,2,0,0,71
manish-pandey,0,bat,2020,29,4,3,1,1,0,133.33,0,0,0,0,0,0,0,0,1,0,0,13
david-warner,0,bat,2020,29,9,13,1,0,0,69.23,0,0,0,0,0,0,0,0,1,0,0,17
rashid-khan,0,bowl,2020,29,14,8,1,1,1,175.0,4.0,0,30,0,7.5,10,0,3,0,0,0,17
sandeep-sharma,0,bowl,2020,29,1,2,0,0,0,50.0,4.0,0,19,2,4.75,13,2,0,0,0,0,51
shahbaz-nadeem,0,bowl,2020,29,5,5,1,1,0,100.0,4.0,0,29,0,7.25,7,2,1,0,0,0,6
khaleel-ahmed,0,bowl,0,0,0,0,0,0,0,0,4.0,0,45,2,11.25,10,4,3,0,0,0,50
jonny-bairstow,1,bat,2020,29,23,24,1,2,0,95.83,0,0,0,0,0,0,0,0,1,0,0,33
priyam-garg,0,bat,2020,29,16,18,1,1,0,88.88,0,0,0,0,0,0,0,0,0,0,0,17
vijay-shankar,0,all,2020,29,12,7,1,0,1,171.42,0,0,0,0,0,0,0,0,0,0,0,14
kane-williamson,0,bat,2020,29,57,39,1,7,0,146.15,0,0,0,0,0,0,0,0,1,0,0,80
devdutt-padikkal,0,bat,2020,28,32,23,1,4,1,139.13,0,0,0,0,0,0,0,0,1,0,0,50
shivam-dube,0,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,4.0,0,12,1,3.0,13,0,0,0,0,0,25
virat-kohli,0,bat,2020,28,33,28,0,1,0,117.85,0,0,0,0,0,0,0,0,0,0,0,38
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,3.0,0,24,1,8.0,9,3,1,1,0,0,33
chris-morris,0,all,0,0,0,0,0,0,0,0,4.0,0,17,2,4.25,10,1,0,1,0,0,58
ab-de-villiers,1,bat,2020,28,73,33,0,5,6,221.21,0,0,0,0,0,0,0,0,0,0,1,110
navdeep-saini,0,bowl,0,0,0,0,0,0,0,0,3.0,0,17,1,5.66,8,1,0,0,0,0,25
washington-sundar,0,all,0,0,0,0,0,0,0,0,4.0,0,20,2,5.0,8,1,0,0,0,0,50
prasidh-krishna,0,bowl,2020,28,2,3,0,0,0,66.66,4.0,0,42,1,10.5,5,5,1,0,0,0,27
pat-cummins,0,bowl,2020,28,1,3,1,0,0,33.33,4.0,0,38,0,9.5,11,4,2,0,0,0,1
dinesh-karthik,1,bat,2020,28,1,2,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,1
andre-russell,0,all,2020,28,16,10,1,2,1,160.0,4.0,0,51,1,12.75,7,3,3,0,0,0,45
rahul-tripathi,0,bat,2020,28,16,22,1,1,0,72.72,0,0,0,0,0,0,0,0,0,0,0,17
eoin-morgan,0,bat,2020,28,8,12,1,1,0,66.66,0,0,0,0,0,0,0,0,0,0,0,9
varun-chakravarthy,0,bowl,2020,28,7,10,0,0,0,70.0,4.0,0,25,0,6.25,8,1,0,0,0,0,7
kamlesh-nagarkoti,0,bowl,2020,28,4,7,1,0,0,57.14,4.0,0,36,0,9.0,4,1,2,0,0,0,4
nitish-rana,0,bat,2020,28,9,14,1,1,0,64.28,0,0,0,0,0,0,0,0,0,0,0,10
shubman-gill,0,bat,2020,28,34,25,1,3,1,136.0,0,0,0,0,0,0,0,0,0,0,0,43
shreyas-iyer,0,bat,2020,27,42,33,1,5,0,127.27,0,0,0,0,0,0,0,0,1,0,0,59
kagiso-rabada,0,bowl,0,0,0,0,0,0,0,0,4.0,0,28,2,7.0,13,1,2,1,0,0,58
anrich-nortje,0,bowl,0,0,0,0,0,0,0,0,4.0,0,28,0,7.0,11,1,2,0,0,0,0
ajinkya-rahane,0,bat,2020,27,15,15,1,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,18
shikhar-dhawan,0,bat,2020,27,69,52,0,6,1,132.69,0,0,0,0,0,0,0,0,0,0,0,85
ravichandran-ashwin,0,all,0,0,0,0,0,0,0,0,4.0,0,35,1,8.75,4,3,1,0,0,0,25
harshal-patel,0,bowl,0,0,0,0,0,0,0,0,2.0,0,20,0,10.0,1,3,0,0,0,0,0
prithvi-shaw,0,bat,2020,27,4,3,1,1,0,133.33,0,0,0,0,0,0,0,0,1,0,0,13
axar-patel,0,all,0,0,0,0,0,0,0,0,3.0,0,24,1,8.0,6,3,0,1,0,0,33
marcus-stoinis,0,bat,2020,27,13,8,1,2,0,162.5,2.4,0,31,1,11.62,2,4,1,0,0,0,40
suryakumar-yadav,0,bat,2020,27,53,32,1,6,1,165.62,0,0,0,0,0,0,0,0,0,1,0,75
rahul-chahar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,0,6.75,3,1,0,0,1,0,6
trent-boult,0,bowl,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,9,6,0,1,0,0,33
kieron-pollard,0,all,2020,27,11,14,0,1,0,78.57,1.0,0,10,0,10.0,0,1,0,0,0,0,12
krunal-pandya,0,all,2020,27,12,7,0,2,0,171.42,4.0,0,26,2,6.5,8,1,1,0,0,0,64
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,4.0,0,26,0,6.5,7,1,0,0,0,0,0
quinton-de-kock,1,bat,2020,27,53,36,1,4,3,147.22,0,0,0,0,0,0,0,0,0,0,0,71
ishan-kishan,1,bat,2020,27,28,15,1,2,2,186.66,0,0,0,0,0,0,0,0,1,0,0,42
hardik-pandya,0,all,2020,27,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
rohit-sharma,0,bat,2020,27,5,12,1,0,0,41.66,0,0,0,0,0,0,0,0,0,0,0,5
manish-pandey,0,bat,2020,26,54,44,1,2,3,122.72,0,0,0,0,0,0,0,0,0,0,0,70
david-warner,0,bat,2020,26,48,38,1,3,2,126.31,0,0,0,0,0,0,0,0,0,0,0,59
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,25,2,6.25,10,3,0,0,0,0,50
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,32,0,8.0,7,3,1,0,0,0,0
khaleel-ahmed,0,bowl,0,0,0,0,0,0,0,0,3.5,0,37,2,9.65,9,1,3,0,0,0,50
jonny-bairstow,1,bat,2020,26,16,19,1,0,1,84.21,0,0,0,0,0,0,0,0,2,0,0,34
priyam-garg,0,bat,2020,26,15,8,1,1,1,187.5,0,0,0,0,0,0,0,0,0,0,0,18
vijay-shankar,0,all,0,0,0,0,0,0,0,0,3.0,0,22,0,7.33,3,1,0,0,1,0,6
abhishek-sharma,0,all,0,0,0,0,0,0,0,0,1.0,0,11,0,11.0,1,2,0,0,0,0,0
kane-williamson,0,bat,2020,26,22,12,0,0,2,183.33,0,0,0,0,0,0,0,0,0,0,0,26
robin-uthappa,0,bat,2020,26,18,15,1,1,1,120.0,0,0,0,0,0,0,0,0,0,0,0,21
jofra-archer,0,bowl,0,0,0,0,0,0,0,0,4.0,0,25,1,6.25,14,0,2,0,1,0,31
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,4.0,0,31,1,7.75,5,1,1,0,0,0,25
kartik-tyagi,0,bowl,0,0,0,0,0,0,0,0,3.0,0,29,1,9.66,5,1,2,0,0,0,25
sanju-samson,1,bat,2020,26,26,25,1,3,0,104.0,0,0,0,0,0,0,0,0,1,0,0,37
steven-smith,0,bat,2020,26,5,6,1,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,5
riyan-parag,0,bat,2020,26,42,26,0,2,2,161.53,0,0,0,0,0,0,0,0,0,0,0,52
jos-buttler,1,bat,2020,26,16,13,1,1,1,123.07,0,0,0,0,0,0,0,0,0,0,1,31
shreyas-gopal,0,all,0,0,0,0,0,0,0,0,4.0,0,31,0,7.75,8,1,2,0,0,0,0
ben-stokes,0,all,2020,26,5,6,1,1,0,83.33,1.0,0,7,0,7.0,2,1,0,0,0,0,6
rahul-tewatia,0,bowl,2020,26,45,28,0,4,2,160.71,4.0,0,35,0,8.75,8,2,2,1,0,0,65
devdutt-padikkal,0,bat,2020,25,33,34,1,2,1,97.05,0,0,0,0,0,0,0,0,1,0,0,49
shivam-dube,0,all,2020,25,22,14,0,2,1,157.14,1.0,0,14,0,14.0,0,2,0,0,0,0,26
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,4.0,0,35,1,8.75,6,3,1,0,0,0,25
virat-kohli,0,bat,2020,25,90,52,0,4,4,173.07,0,0,0,0,0,0,0,0,0,0,0,110
chris-morris,0,all,0,0,0,0,0,0,0,0,4.0,0,19,3,4.75,14,2,0,1,1,0,93
ab-de-villiers,1,bat,2020,25,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,6
navdeep-saini,0,bowl,0,0,0,0,0,0,0,0,4.0,0,18,0,4.5,16,2,0,0,0,0,0
washington-sundar,0,all,2020,25,10,10,1,0,1,100.0,3.0,0,16,2,5.33,7,1,0,0,0,0,62
dwayne-bravo,0,all,2020,25,7,5,1,0,0,140.0,3.0,0,29,0,9.66,2,2,0,0,0,0,7
narayan-jagadeesan,0,bat,2020,25,33,28,1,4,0,117.85,0,0,0,0,0,0,0,0,0,0,0,41
ms-dhoni,1,bat,2020,25,10,6,1,0,1,166.66,0,0,0,0,0,0,0,0,2,0,0,28
ambati-rayudu,0,bat,2020,25,42,40,1,4,0,105.0,0,0,0,0,0,0,0,0,0,0,0,50
shardul-thakur,0,bowl,2020,25,1,1,0,0,0,100.0,4.0,0,40,2,10.0,9,4,1,0,0,0,51
deepak-chahar,0,bowl,2020,25,5,5,0,0,0,100.0,3.0,0,10,1,3.33,10,0,0,0,0,0,30
karn-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,34,0,8.5,5,1,2,0,0,0,0
faf-du-plessis,0,bat,2020,25,8,10,1,0,0,80.0,0,0,0,0,0,0,0,0,1,0,0,16
sam-curran,0,all,2020,25,0,1,1,0,0,0.0,4.0,0,48,1,12.0,6,1,4,0,0,0,23
ravindra-jadeja,0,all,2020,25,7,6,1,1,0,116.66,2.0,0,7,0,3.5,6,0,0,0,0,0,8
prasidh-krishna,0,bowl,0,0,0,0,0,0,0,0,4.0,0,29,3,7.25,12,3,1,0,0,0,79
pat-cummins,0,bowl,2020,24,5,4,0,0,0,125.0,4.0,0,29,0,7.25,6,3,0,0,0,0,5
dinesh-karthik,1,bat,2020,24,58,29,1,8,2,200.0,0,0,0,0,0,0,0,0,0,0,0,78
rahul-tripathi,0,bat,2020,24,4,10,1,1,0,40.0,0,0,0,0,0,0,0,0,0,0,0,5
andre-russell,0,all,2020,24,5,3,1,1,0,166.66,0,0,0,0,0,0,0,0,0,0,0,6
eoin-morgan,0,bat,2020,24,24,23,1,2,1,104.34,0,0,0,0,0,0,0,0,0,0,0,28
varun-chakravarthy,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,0,6.75,5,2,0,0,1,0,6
sunil-narine,0,all,0,0,0,0,0,0,0,0,4.0,0,28,2,7.0,9,3,0,0,0,0,50
kamlesh-nagarkoti,0,bowl,0,0,0,0,0,0,0,0,3.0,0,40,0,13.33,2,5,1,0,0,0,0
nitish-rana,0,bat,2020,24,2,4,1,0,0,50.0,1.0,0,7,0,7.0,0,0,0,1,0,0,10
shubman-gill,0,bat,2020,24,57,47,1,5,0,121.27,0,0,0,0,0,0,0,0,1,0,0,78
prabhsimran-singh,1,bat,2020,24,4,7,1,0,0,57.14,0,0,0,0,0,0,0,0,1,0,2,36
ravi-bishnoi,0,bowl,0,0,0,0,0,0,0,0,4.0,0,25,1,6.25,7,1,0,0,0,0,25
nicholas-pooran,1,bat,2020,24,16,10,1,2,1,160.0,0,0,0,0,0,0,0,0,0,2,0,32
mandeep-singh,0,all,2020,24,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,4
arshdeep-singh,0,bowl,0,0,0,0,0,0,0,0,4.0,1,25,1,6.25,15,4,0,0,0,0,37
chris-jordan,0,bowl,2020,24,0,0,0,0,0,0.0,4.0,0,37,0,9.25,8,4,1,0,0,0,0
glenn-maxwell,0,all,2020,24,10,5,0,2,0,200.0,0,0,0,0,0,0,0,0,1,0,0,20
mohammed-shami,0,bowl,0,0,0,0,0,0,0,0,4.0,0,30,1,7.5,11,5,0,0,1,0,31
kl-rahul,0,bat,2020,24,74,58,1,6,0,127.58,0,0,0,0,0,0,0,0,0,0,0,88
mujeeb-ur-rahman,0,bowl,0,0,0,0,0,0,0,0,4.0,0,44,0,11.0,6,3,2,0,0,0,0
mayank-agarwal,0,bat,2020,24,56,39,1,6,1,143.58,0,0,0,0,0,0,0,0,0,0,0,72
shreyas-iyer,0,bat,2020,23,22,18,1,4,0,122.22,0,0,0,0,0,0,0,0,1,0,0,34
prithvi-shaw,0,bat,2020,23,19,10,1,2,1,190.0,0,0,0,0,0,0,0,0,0,0,0,23
kagiso-rabada,0,bowl,2020,23,2,3,0,0,0,66.66,3.4,0,35,3,9.54,7,4,1,1,0,0,89
anrich-nortje,0,bowl,0,0,0,0,0,0,0,0,4.0,0,25,1,6.25,13,2,1,0,0,0,25
shikhar-dhawan,0,bat,2020,23,5,4,1,1,0,125.0,0,0,0,0,0,0,0,0,1,0,0,14
ravichandran-ashwin,0,all,2020,23,0,1,0,0,0,0.0,4.0,0,22,2,5.5,9,2,0,0,0,0,50
harshal-patel,0,bowl,2020,23,16,15,1,1,0,106.66,4.0,0,29,1,7.25,8,0,2,0,0,0,42
shimron-hetmyer,0,bat,2020,23,45,24,1,1,5,187.5,0,0,0,0,0,0,0,0,3,0,0,88
rishabh-pant,1,bat,2020,23,5,9,1,0,0,55.55,0,0,0,0,0,0,0,0,1,0,0,13
axar-patel,0,all,2020,23,17,8,1,2,1,212.5,2.0,0,8,1,4.0,6,0,0,1,0,0,54
marcus-stoinis,0,bat,2020,23,39,30,1,0,4,130.0,2.0,0,17,2,8.5,6,0,2,0,0,0,101
jofra-archer,0,bowl,2020,23,2,4,1,0,0,50.0,4.0,0,24,3,6.0,11,3,0,1,0,0,89
mahipal-lomror,0,all,2020,23,1,2,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,1
kartik-tyagi,0,bowl,2020,23,2,3,0,0,0,66.66,4.0,0,35,1,8.75,10,1,3,0,0,0,27
