player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-5-runs-scored,ipl-last-5-average,ipl-last-5-strike-rate,ipl-last-5-4s,ipl-last-5-6s,ipl-last-5-wkts,ipl-last-5-ave,ipl-last-5-econ,ipl-last-5-sr,ipl-last-5-catches,ipl-last-5-run-outs,ipl-last-5-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,points
ravichandran-ashwin,758.0,13.29,115.19,0.0,0.0,72.0,18.0,249.0,25.13,6.94,21.7,58.0,47.0,23.5,146.875,3.0,2.0,4.0,34.5,8.625,24.0,1.0,1.0,204.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-6.0,14.0,14.0,127.27272727272727,0.0,1.0,1.0,32.0,8.0,48.0,1.0,1.0,69.0,33.0,33.0,157.14285714285714,3.0,1.0,2.0,15.0,3.75,12.75,0.0,0.0,104.0,0.0,-1.0,-1.0,0.0,0.0,1.0,23.0,5.75,37.5,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,25
mujeeb-ur-rahman,162.0,9.52,101.88,0.0,0.0,13.0,5.0,149.0,23.36,6.7,20.8,30.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,6.8,30.0,1.0,1.0,115.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,7.25,44.5,1.0,0.0,41.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.0,3.5,11.5,0.0,1.0,70.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,25
andrew-tye,445.0,11.41,120.59,0.0,0.0,29.0,23.0,218.0,21.68,8.06,16.1,54.0,35.0,17.5,152.17391304347825,2.0,2.0,5.0,28.8,8.470588235294118,20.4,1.0,0.0,176.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.5,2.875,10.375,0.0,0.0,54.0,3.0,-1.0,75.0,0.0,0.0,2.0,23.5,5.875,19.375,0.0,0.0,49.0,7.0,7.0,100.0,0.0,0.0,1.0,27.0,6.75,43.5,0.0,0.0,34.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,8.0,25.0,25.0,208.33333333333334,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,58
chris-gayle,13898.0,37.86,146.41,22.0,86.0,1073.0,1017.0,80.0,31.16,7.64,24.4,94.0,215.0,53.75,156.93430656934308,11.0,18.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,296.0,104.0,-1.0,165.0793650793651,1.0,11.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,147.0,63.0,63.0,190.9090909090909,7.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,92.0,48.0,48.0,126.3157894736842,3.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,91
kl-rahul,5173.0,42.75,137.43,4.0,43.0,451.0,208.0,0.0,0.0,0.0,0.0,81.0,153.0,38.25,171.91011235955057,18.0,8.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,225.0,18.0,18.0,85.71428571428571,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,37.0,37.0,168.1818181818182,7.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,52.0,47.0,47.0,156.66666666666666,2.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,51.0,51.0,318.75,6.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,87.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,107
shardul-thakur,179.0,9.42,115.48,0.0,0.0,12.0,6.0,129.0,25.99,8.62,18.0,32.0,0.0,-1.0,-1.0,0.0,0.0,9.0,14.777777777777779,7.823529411764706,11.333333333333334,2.0,2.0,277.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.5,5.5,17.5,0.0,0.0,48.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,9.25,56.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,2.0,1.0,28.0,0.0,-1.0,-1.0,0.0,0.0,3.0,12.333333333333334,3.0833333333333335,6.277777777777779,0.0,1.0,91.0,0.0,-1.0,-1.0,0.0,0.0,3.0,6.333333333333333,1.5833333333333333,3.944444444444444,0.0,0.0,85.0,68
karn-sharma,1367.0,19.52,127.04,0.0,2.0,96.0,62.0,117.0,25.77,7.46,20.7,39.0,24.0,8.0,133.33333333333334,3.0,1.0,7.0,17.428571428571427,6.777777777777778,15.428571428571429,0.0,0.0,246.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,7.0,0.0,-1.0,-1.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,130.0,4.0,4.0,57.142857142857146,0.0,0.0,1.0,30.0,7.5,47.0,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,1.0,26.0,8.666666666666666,54.66666666666666,0.0,0.0,25.0,19.0,19.0,316.6666666666667,3.0,1.0,1.0,32.0,10.666666666666666,66.66666666666666,0.0,0.0,47.0,66
imran-tahir,269.0,10.34,108.9,0.0,0.0,18.0,10.0,386.0,19.83,6.95,17.1,68.0,2.0,-1.0,100.0,0.0,0.0,5.0,28.6,7.944444444444445,21.6,1.0,0.0,159.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.0,4.25,13.25,1.0,0.0,66.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,2.0,-1.0,100.0,0.0,0.0,1.0,23.0,11.5,71.0,0.0,0.0,23.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,6.0,36.0,0.0,0.0,35.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,33.0,31
ravindra-jadeja,2717.0,24.7,128.22,0.0,2.0,197.0,98.0,170.0,30.78,7.62,24.2,101.0,75.0,37.5,138.88888888888889,6.0,2.0,1.0,78.0,7.8,60.0,2.0,2.0,164.0,19.0,19.0,146.15384615384616,1.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,40.0,11.0,-1.0,157.14285714285714,0.0,1.0,1.0,19.0,9.5,59.0,0.0,0.0,46.0,12.0,12.0,92.3076923076923,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,20.0,-1.0,142.85714285714286,2.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,26.0,13.0,-1.0,185.71428571428572,2.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,2.0,39.0,2
deepak-chahar,265.0,11.52,125.0,0.0,1.0,12.0,19.0,120.0,22.84,7.45,18.3,19.0,14.0,7.0,200.0,0.0,2.0,2.0,61.0,10.166666666666666,36.0,0.0,0.0,72.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.666666666666667,30.66666666666667,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,0.0,14.0,14.0,233.33333333333334,0.0,2.0,1.0,35.0,11.666666666666666,72.66666666666666,0.0,0.0,39.0,58
ms-dhoni,6858.0,38.74,134.89,0.0,27.0,471.0,303.0,0.0,0.0,12.5,0.0,274.0,159.0,53.0,137.06896551724137,8.0,11.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,243.0,79.0,-1.0,179.54545454545453,6.0,5.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,125.0,25.0,25.0,89.28571428571429,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,36.0,5.0,5.0,100.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,10.0,10.0,76.92307692307692,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,40.0,-1.0,153.84615384615384,0.0,5.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,66.0,22
dwayne-bravo,6357.0,23.72,126.75,0.0,20.0,413.0,303.0,518.0,24.66,8.22,18.0,232.0,80.0,80.0,222.22222222222223,3.0,8.0,1.0,112.0,10.181818181818182,66.0,2.0,0.0,150.0,1.0,-1.0,100.0,0.0,0.0,1.0,37.0,9.25,56.5,1.0,0.0,34.0,11.0,-1.0,220.0,0.0,1.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,15.0,68.0,68.0,226.66666666666666,3.0,7.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,101.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,80
sam-billings,3527.0,23.67,131.01,0.0,21.0,297.0,105.0,0.0,0.0,0.0,0.0,124.0,154.0,30.8,158.76288659793815,17.0,5.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,229.0,9.0,9.0,112.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,56.0,56.0,243.47826086956522,2.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,82.0,13.0,13.0,144.44444444444446,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16.0,21.0,21.0,123.52941176470588,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,31.0,55.0,55.0,137.5,9.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,90.0,19
suresh-raina,8617.0,32.51,137.54,4.0,53.0,775.0,324.0,54.0,34.66,7.18,28.9,167.0,65.0,13.0,122.64150943396227,5.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,2.0,114.0,14.0,14.0,116.66666666666667,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,36.0,4.0,4.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,2.0,2.0,40.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,6.0,6.0,120.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,19.0,39.0,39.0,156.0,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,53.0,63
ambati-rayudu,5368.0,27.11,124.72,1.0,28.0,443.0,195.0,0.0,0.0,0.0,0.0,95.0,128.0,25.6,120.75471698113208,13.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,179.0,49.0,49.0,140.0,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,62.0,39.0,39.0,150.0,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,52.0,22.0,22.0,115.78947368421052,4.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,34.0,12.0,12.0,80.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,21.0,6.0,6.0,54.54545454545455,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,10.0,14
jaydev-unadkat,335.0,14.56,125.46,0.0,0.0,21.0,17.0,182.0,23.44,8.0,17.5,43.0,1.0,1.0,50.0,0.0,0.0,4.0,35.0,9.333333333333334,22.5,3.0,1.0,125.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,1.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,2.0,0.0,12.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,12.0,72.0,0.0,0.0,21.0,1.0,1.0,50.0,0.0,0.0,1.0,28.0,9.333333333333334,57.33333333333334,0.0,0.0,26.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.5,2.375,7.875,1.0,0.0,64.0,19
sanju-samson,4309.0,27.62,130.49,3.0,25.0,336.0,186.0,1.0,4.0,8.0,3.0,104.0,185.0,46.25,155.46218487394958,10.0,12.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,243.0,7.0,7.0,87.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,92.0,-1.0,204.44444444444446,2.0,10.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,128.0,37.0,37.0,168.1818181818182,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,49.0,49.0,116.66666666666667,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,2
ajinkya-rahane,5109.0,28.86,119.31,2.0,36.0,531.0,96.0,1.0,5.0,5.0,6.0,86.0,174.0,34.8,133.84615384615384,23.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,237.0,36.0,36.0,189.47368421052633,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,53.0,36.0,36.0,180.0,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,54.0,45.0,45.0,112.5,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,54.0,13.0,13.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,44.0,44.0,115.78947368421052,5.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,61.0,21
shreyas-gopal,380.0,15.83,120.63,0.0,0.0,37.0,7.0,91.0,20.79,7.52,16.5,19.0,18.0,9.0,94.73684210526316,2.0,0.0,2.0,31.5,6.3,30.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.0,2.75,9.75,0.0,0.0,54.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.0,18.0,100.0,2.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,22.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,91
jos-buttler,6753.0,31.55,145.06,1.0,46.0,585.0,289.0,0.0,0.0,0.0,0.0,183.0,115.0,28.75,143.75,10.0,4.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,191.0,24.0,-1.0,133.33333333333334,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,40.0,23.0,23.0,164.28571428571428,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,39.0,29.0,29.0,161.11111111111111,2.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,59.0,6.0,6.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,33.0,33.0,157.14285714285714,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,47.0,41
krishnappa-gowtham,594.0,15.63,159.24,0.0,2.0,53.0,31.0,41.0,35.41,7.6,27.9,19.0,14.0,7.0,140.0,0.0,1.0,3.0,26.0,7.8,20.0,1.0,1.0,115.0,12.0,12.0,171.42857142857142,0.0,1.0,2.0,11.5,2.875,10.375,0.0,0.0,76.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,25.0,2.0,-1.0,200.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13
ben-stokes,2752.0,25.71,136.3,2.0,9.0,225.0,116.0,75.0,32.9,8.53,23.1,61.0,62.0,15.5,119.23076923076923,3.0,3.0,1.0,88.0,8.0,66.0,3.0,0.0,132.0,14.0,14.0,127.27272727272727,0.0,1.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,24.0,27.0,27.0,128.57142857142858,2.0,1.0,1.0,32.0,10.666666666666666,66.66666666666666,1.0,0.0,70.0,16.0,16.0,133.33333333333334,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,29.0,5.0,5.0,62.5,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,6.0,56
rahul-tripathi,1939.0,24.85,128.41,0.0,11.0,183.0,67.0,12.0,23.41,7.59,18.5,47.0,64.0,21.333333333333332,128.0,5.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,77.0,15.0,15.0,136.36363636363637,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,14.0,-1.0,280.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,15.0,-1.0,136.36363636363637,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,17.0,17.0,113.33333333333333,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,3.0,3.0,37.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,5
mayank-agarwal,3653.0,26.47,135.19,2.0,22.0,355.0,133.0,0.0,0.0,8.0,0.0,58.0,72.0,14.4,126.3157894736842,6.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,104.0,30.0,30.0,157.89473684210526,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,43.0,15.0,15.0,136.36363636363637,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,7.0,7.0,140.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,20.0,20.0,111.11111111111111,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,22
karun-nair,2732.0,24.83,131.47,2.0,14.0,268.0,93.0,2.0,32.0,7.11,27.0,54.0,198.0,39.6,138.46153846153845,24.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,272.0,29.0,29.0,170.58823529411765,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,39.0,29.0,29.0,111.53846153846153,3.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,48.0,50.0,50.0,151.5151515151515,5.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,71.0,26.0,26.0,118.18181818181819,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,64.0,64.0,142.22222222222223,9.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,83.0,42
ravichandran-ashwin,758.0,13.29,115.19,0.0,0.0,72.0,18.0,249.0,25.13,6.94,21.7,58.0,47.0,23.5,146.875,3.0,2.0,4.0,21.25,7.083333333333333,18.0,1.0,1.0,210.0,14.0,14.0,127.27272727272727,0.0,1.0,1.0,32.0,8.0,48.0,1.0,1.0,69.0,33.0,33.0,157.14285714285714,3.0,1.0,2.0,15.0,3.75,12.75,0.0,0.0,104.0,0.0,-1.0,-1.0,0.0,0.0,1.0,23.0,5.75,37.5,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-6
mujeeb-ur-rahman,162.0,9.52,101.88,0.0,0.0,13.0,5.0,149.0,23.36,6.7,20.8,30.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,6.818181818181818,22.0,1.0,1.0,113.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,7.25,44.5,1.0,0.0,41.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.0,3.5,11.5,0.0,1.0,70.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2
andrew-tye,445.0,11.41,120.59,0.0,0.0,29.0,23.0,218.0,21.68,8.06,16.1,54.0,35.0,17.5,152.17391304347825,2.0,2.0,6.0,22.166666666666668,7.823529411764706,17.0,1.0,0.0,207.0,3.0,-1.0,75.0,0.0,0.0,2.0,23.5,5.875,19.375,0.0,0.0,49.0,7.0,7.0,100.0,0.0,0.0,1.0,27.0,6.75,43.5,0.0,0.0,34.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,8.0,25.0,25.0,208.33333333333334,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,85.0,54
chris-gayle,13898.0,37.86,146.41,22.0,86.0,1073.0,1017.0,80.0,31.16,7.64,24.4,94.0,119.0,23.8,140.0,11.0,7.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,158.0,63.0,63.0,190.9090909090909,7.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,92.0,48.0,48.0,126.3157894736842,3.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,8.0,8.0,72.72727272727273,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,147
kl-rahul,5173.0,42.75,137.43,4.0,43.0,451.0,208.0,0.0,0.0,0.0,0.0,81.0,135.0,45.0,198.52941176470588,15.0,8.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,204.0,37.0,37.0,168.1818181818182,7.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,52.0,47.0,47.0,156.66666666666666,2.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,51.0,51.0,318.75,6.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,87.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,21
shikhar-dhawan,8482.0,32.74,125.38,2.0,63.0,958.0,191.0,4.0,16.5,8.25,12.0,118.0,159.0,39.75,137.06896551724137,27.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,234.0,7.0,7.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,45.0,45.0,160.71428571428572,8.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,69.0,78.0,-1.0,136.8421052631579,13.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,103.0,11.0,11.0,84.61538461538461,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,20.0,18.0,18.0,163.63636363636363,4.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,34.0,6
shakib-al-hasan,5118.0,20.63,121.85,0.0,19.0,476.0,127.0,362.0,21.39,6.88,18.6,81.0,40.0,20.0,117.6470588235294,3.0,1.0,5.0,21.8,7.266666666666667,18.0,3.0,0.0,200.0,27.0,27.0,128.57142857142858,2.0,1.0,2.0,10.5,2.625,9.125,2.0,0.0,101.0,12.0,12.0,100.0,1.0,0.0,1.0,34.0,8.5,53.0,1.0,0.0,46.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.5,2.875,10.375,0.0,0.0,54.0,1.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,29
bhuvneshwar-kumar,306.0,9.27,95.32,0.0,0.0,23.0,6.0,196.0,25.63,7.18,21.4,41.0,0.0,-1.0,-1.0,0.0,0.0,9.0,13.444444444444445,7.469135802469136,10.88888888888889,2.0,1.0,275.0,0.0,-1.0,-1.0,0.0,0.0,3.0,8.666666666666666,2.1666666666666665,4.5555555555555545,1.0,0.0,89.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,11.0,11.0,66.0,0.0,1.0,37.0,0.0,-1.0,-1.0,0.0,0.0,2.0,12.5,3.90625,13.53125,0.0,0.0,66.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.5,3.625,12.125,1.0,0.0,58.0,27
wriddhiman-saha,3454.0,25.21,132.54,2.0,18.0,318.0,118.0,0.0,0.0,0.0,0.0,135.0,157.0,39.25,140.17857142857142,20.0,4.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,245.0,24.0,24.0,160.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,49.0,22.0,22.0,110.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,5.0,5.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,26.0,13.0,13.0,76.47058823529412,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,93.0,-1.0,169.0909090909091,11.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,130.0,7
