player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,ipl-6-runs-scored,ipl-6-average,ipl-6-strike-rate,ipl-6-4s,ipl-6-6s,ipl-6-wkts,ipl-6-ave,ipl-6-econ,ipl-6-sr,ipl-6-catches,ipl-6-run-outs,ipl-6-points,ipl-7-runs-scored,ipl-7-average,ipl-7-strike-rate,ipl-7-4s,ipl-7-6s,ipl-7-wkts,ipl-7-ave,ipl-7-econ,ipl-7-sr,ipl-7-catches,ipl-7-run-outs,ipl-7-points,ipl-8-runs-scored,ipl-8-average,ipl-8-strike-rate,ipl-8-4s,ipl-8-6s,ipl-8-wkts,ipl-8-ave,ipl-8-econ,ipl-8-sr,ipl-8-catches,ipl-8-run-outs,ipl-8-points,ipl-9-runs-scored,ipl-9-average,ipl-9-strike-rate,ipl-9-4s,ipl-9-6s,ipl-9-wkts,ipl-9-ave,ipl-9-econ,ipl-9-sr,ipl-9-catches,ipl-9-run-outs,ipl-9-points,ipl-10-runs-scored,ipl-10-average,ipl-10-strike-rate,ipl-10-4s,ipl-10-6s,ipl-10-wkts,ipl-10-ave,ipl-10-econ,ipl-10-sr,ipl-10-catches,ipl-10-run-outs,ipl-10-points,Average Points,Average Batting-Runs,Average wicket per match,Average sr,Average bowl econ,Matches played,points
glenn-maxwell,6897.0,27.26,152.11,3.0,40.0,560.0,347.0,110.0,31.63,7.72,24.5,160.0,80.0,13.333333333333334,98.76543209876543,9.0,0.0,1.0,136.0,8.0,102.0,4.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,10.0,-1.0,200.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,20.0,7.0,7.0,58.333333333333336,0.0,0.0,0.0,-1.0,-0.5,-1.0,2.0,0.0,13.0,11.0,-1.0,157.14285714285714,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,11.0,11.0,61.111111111111114,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,13.0,-1.0,144.44444444444446,2.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,15.0,5.0,5.0,83.33333333333333,0.0,0.0,1.0,10.0,5.0,30.0,0.0,0.0,42.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,22.0,22.0,122.22222222222223,4.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,34.0,35.75555555555555,18.0,0.3111111111111111,118.53214285714282,4.759111111111111,45,74
chris-gayle,13898.0,37.86,146.41,22.0,86.0,1073.0,1017.0,80.0,31.16,7.64,24.4,94.0,407.0,45.22222222222222,145.35714285714286,32.0,30.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,559.0,24.0,24.0,114.28571428571429,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,53.0,53.0,117.77777777777777,1.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,72.0,28.0,28.0,100.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,34.0,14.0,14.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16.0,4.0,4.0,133.33333333333334,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,23.0,23.0,230.0,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,35.0,69.0,69.0,186.48648648648648,6.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,99.0,30.0,30.0,136.36363636363637,2.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,44.0,99.0,-1.0,154.6875,10.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,131.0,63.0,63.0,175.0,3.0,7.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,94.0,44.1875,31.75,0.0,121.71750000000002,0.125,48,42
kl-rahul,5173.0,42.75,137.43,4.0,43.0,451.0,208.0,0.0,0.0,0.0,0.0,81.0,596.0,74.5,140.8983451536643,52.0,23.0,0.0,-1.0,-1.0,-1.0,6.0,0.0,828.0,77.0,77.0,150.98039215686273,7.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,102.0,61.0,-1.0,124.48979591836735,1.0,5.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,96.0,74.0,74.0,127.58620689655173,6.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,88.0,11.0,11.0,68.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,63.0,63.0,121.15384615384616,7.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,17.0,17.0,89.47368421052632,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,18.0,69.0,69.0,127.77777777777777,7.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,94.0,132.0,-1.0,191.30434782608697,14.0,7.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,182.0,21.0,21.0,110.52631578947368,2.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,57.0,71.0,71.0,197.22222222222223,7.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,102.0,66.79591836734694,45.97959183673469,0.0,130.4330612244898,0.0,49,28
shardul-thakur,179.0,9.42,115.48,0.0,0.0,12.0,6.0,129.0,25.99,8.62,18.0,32.0,3.0,1.5,100.0,0.0,0.0,11.0,28.09090909090909,9.088235294117647,18.545454545454547,4.0,0.0,320.0,0.0,-1.0,-1.0,0.0,0.0,1.0,39.0,9.75,61.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,10.0,5.0,30.0,1.0,0.0,45.0,1.0,-1.0,100.0,0.0,0.0,2.0,20.0,5.0,15.0,0.0,0.0,51.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.0,3.5,11.5,1.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,2.0,19.5,4.875,16.375,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,2.0,2.0,100.0,0.0,0.0,2.0,18.5,4.625,15.125,1.0,0.0,60.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,8.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,29.725490196078432,0.8235294117647058,0.9803921568627451,99.44444444444444,8.86078431372549,51,0
josh-hazlewood,23.0,11.5,88.46,0.0,0.0,3.0,0.0,44.0,25.88,7.5,20.7,6.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,7.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,10.333333333333334,0.0,0.3333333333333333,0.0,6.75,3,31
ravindra-jadeja,2717.0,24.7,128.22,0.0,2.0,197.0,98.0,170.0,30.78,7.62,24.2,101.0,164.0,41.0,176.34408602150538,15.0,8.0,4.0,61.75,9.320754716981131,40.25,4.0,1.0,371.0,33.0,-1.0,253.84615384615384,0.0,4.0,0.0,-1.0,-0.6666666666666666,-1.0,0.0,0.0,51.0,25.0,-1.0,250.0,3.0,1.0,1.0,21.0,7.0,42.0,2.0,0.0,85.0,7.0,7.0,116.66666666666667,1.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,14.0,21.0,-1.0,262.5,3.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,40.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,1.0,0.0,33.0,50.0,50.0,142.85714285714286,5.0,2.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,69.0,12.0,12.0,133.33333333333334,1.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,11.0,1.0,-1.0,50.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,1.0,10.0,10.0,200.0,2.0,0.0,2.0,21.0,5.25,16.25,0.0,0.0,60.0,5.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,7.0,40.2,11.015384615384615,0.6615384615384615,156.23068181818178,7.613384615384615,65,43
deepak-chahar,265.0,11.52,125.0,0.0,1.0,12.0,19.0,120.0,22.84,7.45,18.3,19.0,7.0,-1.0,100.0,0.0,0.0,11.0,25.272727272727273,7.315789473684211,20.727272727272727,3.0,0.0,380.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,2.25,7.25,1.0,0.0,76.0,2.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,5.0,-1.0,100.0,0.0,0.0,1.0,10.0,3.3333333333333335,21.333333333333336,0.0,0.0,44.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.5,3.875,13.375,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,7.75,49.5,2.0,0.0,41.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.0,4.0,12.0,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,3.0,8.666666666666666,2.1666666666666665,4.5555555555555545,0.0,0.0,101.0,33.113207547169814,1.471698113207547,1.0,94.499,7.983207547169811,53,76
kedar-jadhav,2343.0,24.15,128.94,0.0,12.0,209.0,80.0,4.0,22.0,8.8,15.0,59.0,64.0,12.8,90.14084507042253,7.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,71.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,7.0,-1.0,58.333333333333336,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,3.0,30.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-3.0,26.0,26.0,123.80952380952381,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,22.0,22.0,137.5,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,41.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,6.0,6.0,54.54545454545455,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,20.525,13.875,0.0,111.21323529411767,0.0,40,4
piyush-chawla,1413.0,14.87,125.82,0.0,0.0,123.0,54.0,262.0,24.48,7.46,19.6,66.0,4.0,4.0,50.0,1.0,0.0,10.0,31.7,9.606060606060606,19.8,1.0,0.0,279.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,22.0,11.0,66.0,0.0,0.0,23.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,6.666666666666667,42.66666666666667,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.5,4.125,12.625,0.0,0.0,66.0,0.0,-1.0,-1.0,0.0,0.0,1.0,55.0,13.75,85.5,0.0,0.0,19.0,0.0,-1.0,-1.0,0.0,0.0,1.0,21.0,5.25,32.5,0.0,0.0,29.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,1.0,57.0,14.25,86.5,1.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,3.0,6.666666666666667,1.6666666666666667,4.222222222222222,0.0,0.0,91.0,4.0,4.0,50.0,1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-1.0,28.585365853658537,1.7317073170731707,0.8780487804878049,93.89090909090909,8.876585365853659,41,-2
ms-dhoni,6858.0,38.74,134.89,0.0,27.0,471.0,303.0,0.0,0.0,12.5,0.0,274.0,138.0,23.0,124.32432432432432,9.0,6.0,0.0,-1.0,-1.0,-1.0,16.0,0.0,315.0,3.0,3.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,21.0,21.0,161.53846153846155,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,10.0,10.0,166.66666666666666,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,28.0,11.0,11.0,91.66666666666667,1.0,0.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,60.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,47.0,-1.0,130.55555555555554,4.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,79.0,15.0,15.0,125.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,25.0,29.0,-1.0,170.58823529411765,0.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,49.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,2.0,2.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,18.0,35.455882352941174,20.558823529411764,0.0,118.71655172413793,0.0,68,46
faf-du-plessis,6250.0,30.78,128.91,1.0,41.0,551.0,191.0,50.0,18.34,6.96,15.8,130.0,391.0,48.875,145.35315985130111,38.0,11.0,0.0,-1.0,-1.0,-1.0,11.0,1.0,605.0,58.0,58.0,123.40425531914893,6.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,8.0,8.0,80.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,16.0,17.0,17.0,170.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,40.0,87.0,-1.0,164.1509433962264,11.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,112.0,22.0,22.0,115.78947368421052,4.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,34.0,43.0,43.0,122.85714285714286,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,72.0,72.0,194.59459459459458,1.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,109.0,58.0,-1.0,131.8181818181818,6.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,102.0,26.0,26.0,200.0,3.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,51.0,49.85,33.375,0.0,117.85410256410255,0.0,40,11
sam-curran,1107.0,19.76,133.85,0.0,5.0,97.0,49.0,90.0,29.26,8.59,20.4,26.0,105.0,17.5,169.3548387096774,7.0,9.0,13.0,24.46153846153846,8.594594594594595,17.076923076923077,6.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,8.75,55.5,1.0,0.0,31.0,31.0,31.0,147.61904761904762,3.0,2.0,1.0,18.0,6.0,36.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,12.0,72.0,0.0,0.0,19.0,17.0,17.0,154.54545454545453,1.0,1.0,2.0,13.0,3.25,10.25,0.0,0.0,76.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,6.0,15.0,-1.0,300.0,0.0,2.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,21.0,1.0,-1.0,50.0,0.0,0.0,1.0,27.0,6.75,43.5,0.0,0.0,28.0,17.0,17.0,283.3333333333333,1.0,2.0,3.0,11.0,2.75,6.5,0.0,0.0,109.0,18.0,18.0,300.0,1.0,2.0,1.0,28.0,7.0,42.0,2.0,0.0,64.0,6.0,-1.0,85.71428571428571,1.0,0.0,3.0,11.666666666666666,2.9166666666666665,7.0555555555555545,0.0,0.0,102.0,47.03333333333333,11.1,1.0666666666666667,139.85454545454542,8.401666666666667,30,25
ambati-rayudu,5368.0,27.11,124.72,1.0,28.0,443.0,195.0,0.0,0.0,0.0,0.0,95.0,300.0,50.0,122.95081967213115,24.0,10.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,402.0,45.0,-1.0,180.0,1.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,72.0,41.0,41.0,120.58823529411765,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,52.0,42.0,42.0,105.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,50.0,30.0,30.0,111.11111111111111,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,8.0,8.0,88.88888888888889,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,15.0,71.0,71.0,147.91666666666666,6.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,93.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,20.0,-1.0,100.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,23.0,42.0,-1.0,113.51351351351352,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,35.43859649122807,25.789473684210527,0.0,109.96074074074075,0.0,57,13
sanju-samson,4309.0,27.62,130.49,3.0,25.0,336.0,186.0,1.0,4.0,8.0,3.0,104.0,241.0,24.1,155.48387096774192,10.0,19.0,0.0,-1.0,-1.0,-1.0,6.0,0.0,365.0,9.0,9.0,150.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,25.0,25.0,138.88888888888889,0.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,26.0,26.0,104.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,37.0,5.0,5.0,55.55555555555556,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,4.0,4.0,133.33333333333334,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,8.0,8.0,88.88888888888889,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,17.0,85.0,85.0,202.38095238095238,4.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,125.0,74.0,74.0,231.25,1.0,9.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,123.0,5.0,5.0,62.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,43.57377049180328,29.770491803278688,0.0,120.29783333333334,0.0,61,18
rahul-tewatia,1051.0,30.02,148.23,0.0,2.0,91.0,50.0,44.0,30.27,7.36,24.6,34.0,222.0,44.4,145.09803921568627,11.0,16.0,6.0,35.166666666666664,7.814814814814815,27.0,7.0,0.0,521.0,19.0,-1.0,172.72727272727272,1.0,1.0,1.0,30.0,7.5,47.0,1.0,0.0,55.0,14.0,-1.0,77.77777777777777,1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,23.0,45.0,-1.0,160.71428571428572,4.0,2.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,65.0,38.0,38.0,131.0344827586207,3.0,2.0,1.0,20.0,5.0,30.0,2.0,0.0,94.0,5.0,5.0,83.33333333333333,1.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,16.0,24.0,-1.0,200.0,0.0,3.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,30.0,14.0,14.0,140.0,0.0,1.0,1.0,6.0,6.0,36.0,0.0,0.0,41.0,53.0,53.0,170.96774193548387,0.0,7.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,75.0,10.0,10.0,125.0,1.0,0.0,3.0,12.333333333333334,3.0833333333333335,6.277777777777779,0.0,0.0,114.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,36.45945945945946,11.783783783783784,0.6216216216216216,121.3425925925926,7.618648648648649,37,39
riyan-parag,895.0,27.12,128.4,0.0,7.0,66.0,43.0,17.0,34.64,7.39,28.1,19.0,116.0,19.333333333333332,108.41121495327103,8.0,4.0,1.0,75.0,10.714285714285714,42.0,3.0,0.0,195.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,42.0,-1.0,161.53846153846155,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,56.0,16.0,16.0,88.88888888888889,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,1.0,1.0,16.666666666666668,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,6.0,6.0,150.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,50.0,50.0,102.04081632653062,4.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,74.0,0.0,-1.0,-1.0,0.0,0.0,1.0,10.0,10.0,60.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,23.23076923076923,12.461538461538462,0.11538461538461539,107.96894736842104,5.224230769230769,26,0
shreyas-gopal,380.0,15.83,120.63,0.0,0.0,37.0,7.0,91.0,20.79,7.52,16.5,19.0,26.0,5.2,76.47058823529412,1.0,0.0,8.0,39.75,8.368421052631579,28.5,2.0,0.0,247.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,6.0,6.0,150.0,1.0,0.0,1.0,31.0,7.75,49.5,0.0,0.0,32.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,-2.0,1.0,1.0,50.0,0.0,0.0,2.0,14.0,3.5,11.5,1.0,0.0,59.0,0.0,-1.0,-1.0,0.0,0.0,1.0,27.0,6.75,43.5,0.0,0.0,35.0,5.0,5.0,71.42857142857143,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,6.0,0.0,-1.0,-1.0,0.0,0.0,1.0,38.0,9.5,59.0,0.0,0.0,25.0,12.0,12.0,66.66666666666667,0.0,0.0,2.0,10.5,2.625,9.125,0.0,0.0,64.0,33.75609756097561,3.8292682926829267,1.0,103.9335294117647,8.206341463414635,41,31
jos-buttler,6753.0,31.55,145.06,1.0,46.0,585.0,289.0,0.0,0.0,0.0,0.0,183.0,304.0,30.4,156.70103092783506,24.0,20.0,0.0,-1.0,-1.0,-1.0,8.0,0.0,476.0,24.0,24.0,96.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,22.0,22.0,244.44444444444446,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,16.0,16.0,123.07692307692308,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,31.0,13.0,13.0,162.5,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,23.0,70.0,70.0,159.0909090909091,4.0,5.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,104.0,22.0,22.0,183.33333333333334,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,33.0,21.0,21.0,131.25,1.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,36.0,4.0,4.0,57.142857142857146,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,23.0,23.0,135.2941176470588,1.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,38.0,89.0,89.0,206.97674418604652,8.0,7.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,153.0,50.627450980392155,33.588235294117645,0.0,139.286,0.0,51,107
