,player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points
4081,adam-zampa,0.014966182184486976,0.16075156576200417,0.5313661847152553,0.0,0.0,0.016775396085740912,0.0029498525073746312,0.3861003861003861,0.25298850574712645,0.572762645914397,0.2983333333333333,0.07973421926910298,0.012853470437017993,0.02654867256637168,0.12051342999762302,0.022727272727272728,0.0,0.3333333333333333,0.13076923076923078,0.30489073881373563,0.1652892561983471,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.4,0.19999999999999998,0.423963133640553,0.0843644544431946,0.0,0.0,0.27802690582959644,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.5564516129032258,0.35826771653543305,0.0,0.0,0.16666666666666669,0.03787878787878788,0.047244094488188976,0.12051342999762302,0.06666666666666667,0.0,0.2,0.7666666666666667,0.685483870967742,0.547244094488189,0.0,0.0,0.2171717171717172,0.0,0.0,0.0,0.0,0.0,0.2,0.45,0.6021505376344085,0.4383202099737532,0.0,0.0,0.16666666666666669
2617,virat-kohli,0.7144193409123615,0.9675249362096962,0.7904986721746827,0.2272727272727273,0.8372093023255813,0.8191985088536813,0.3097345132743363,0.015444015444015444,0.9496551724137932,0.6793774319066148,0.9450000000000001,0.4418604651162791,0.416452442159383,0.14778761061946902,0.2122504159733777,0.4090909090909091,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.6363636363636364,0.6692913385826771,0.2869027810791538,0.6,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.5336322869955157,0.17424242424242425,0.1889763779527559,0.15474209650582363,0.2,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.15246636771300448,0.022727272727272728,0.031496062992125984,0.051580698835274545,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.025252525252525256,0.3484848484848485,0.3700787401574803,0.24084858569051582,0.4,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.3333333333333333,0.045454545454545456,0.05511811023622047,0.08485856905158069,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.05050505050505051
803,deepak-chahar,0.01906749172542812,0.267223382045929,0.737680731779286,0.0,0.011627906976744186,0.011183597390493943,0.018682399213372666,0.23166023166023167,0.26252873563218393,0.5797665369649806,0.305,0.05647840531561461,0.0,0.004424778761061947,0.0016638935108153079,0.0,0.0,0.4,0.11057692307692309,0.2563667232597623,0.1652892561983471,0.09090909090909091,0.0,0.3689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.026905829596412557,0.0,0.0,0.0,0.0,0.0,0.4,0.27499999999999997,0.4475806451612903,0.11318897637795275,0.0,0.0,0.2959641255605381,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.3951612903225806,0.06496062992125984,0.0,0.0,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.3951612903225806,0.06496062992125984,0.2,0.0,0.42424242424242425
3906,kane-williamson,0.3807022593178875,0.7392716307121318,0.7409265269991148,0.045454545454545456,0.4418604651162791,0.4575955265610438,0.13176007866273354,0.05791505791505792,0.34827586206896555,0.5509727626459144,0.4266666666666667,0.26910299003322263,0.24164524421593828,0.1084070796460177,0.17353860781481414,0.18181818181818182,0.11538461538461539,0.0,0.0,0.0,0.0,0.18181818181818182,0.25,0.2517241379310345,0.045454545454545456,0.05511811023622047,0.2512479201331115,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.10313901345291479,0.2727272727272727,0.0,0.17280722605181842,0.2,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.5,0.3273542600896861,0.18181818181818182,0.19685039370078738,0.15525406373992065,0.13333333333333333,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.18181818181818185,0.030303030303030304,0.03937007874015748,0.33444259567387685,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.06565656565656566,0.18181818181818182,0.19685039370078738,0.16805324459234608,0.06666666666666667,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.1767676767676768
1607,faf-du-plessis,0.4497049935242481,0.7139874739039666,0.7607553850693419,0.045454545454545456,0.47674418604651164,0.5135135135135135,0.18780727630285154,0.09652509652509653,0.21080459770114943,0.5416342412451361,0.26333333333333336,0.42524916943521596,0.6401028277634961,0.27986725663716816,0.2482766817209413,0.4772727272727273,0.34615384615384615,0.0,0.0,0.0,0.0,0.4545454545454546,0.25,0.6655172413793103,0.32575757575757575,0.3464566929133858,0.20608509626812457,0.26666666666666666,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.2645739910313901,0.5454545454545454,0.5748031496062992,0.3254485766964968,0.06666666666666667,0.6363636363636364,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.5246636771300448,0.4393939393939394,0.0,0.22099531084556043,0.4,0.0,0.0,0.0,0.29032258064516125,0.0,0.6000000000000001,0.0,0.5555555555555557,0.19696969696969696,0.2125984251968504,0.33444259567387685,0.2,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.5,0.297979797979798,0.3787878787878788,0.40157480314960625,0.21498357438457272,0.4666666666666667,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.3787878787878788
4132,krunal-pandya,0.11685134551734062,0.5305033634887497,0.8115078194157568,0.0,0.03488372093023256,0.1276794035414725,0.06686332350049165,0.1776061776061776,0.35793103448275865,0.5719844357976653,0.4233333333333333,0.14950166112956811,0.12339331619537275,0.0752212389380531,0.20645078714962242,0.06818181818181818,0.038461538461538464,0.4,0.08413461538461539,0.24516129032258063,0.1322314049586777,0.09090909090909091,0.0,0.4224137931034483,0.0,0.0,0.0016638935108153079,0.0,0.0,0.0,0.0,0.3064516129032258,0.0,0.0,0.0,0.03587443946188341,0.015151515151515152,0.023622047244094488,0.16805324459234608,0.0,0.0,0.4,0.3,0.4596774193548387,0.11220472440944881,0.0,0.0,0.26905829596412556,0.2196969696969697,0.23622047244094485,0.24292845257903495,0.13333333333333333,0.09090909090909091,0.6000000000000001,0.09444444444444444,0.3602150537634409,0.02799650043744532,0.2,0.0,0.7272727272727274,0.12878787878787878,0.1417322834645669,0.17845257903494177,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.13131313131313133,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.5564516129032258,0.35826771653543305,0.0,0.0,0.2070707070707071
3896,nitish-rana,0.2047776658512016,0.6409185803757829,0.8047211566833875,0.0,0.2441860465116279,0.23578751164958062,0.14552605703048183,0.05405405405405406,0.24333333333333335,0.5416342412451361,0.30333333333333334,0.08970099667774087,0.18251928020565553,0.0829646017699115,0.19220653749127797,0.18181818181818182,0.07692307692307693,0.13333333333333333,0.03125,0.3870967741935484,0.03305785123966942,0.09090909090909091,0.0,0.2775862068965517,0.12121212121212122,0.13385826771653542,0.1918231518897076,0.13333333333333333,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.11659192825112108,0.25757575757575757,0.2755905511811023,0.22795341098169716,0.13333333333333333,0.18181818181818182,0.4,0.10833333333333332,0.5,0.1456692913385827,0.0,0.0,0.5022421524663677,0.09090909090909091,0.10236220472440945,0.16805324459234608,0.13333333333333333,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.11111111111111113,0.06818181818181818,0.07874015748031496,0.13780063530479503,0.13333333333333333,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.09595959595959597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.08080808080808081
4191,david-warner,0.7207511872211829,0.8765947575968452,0.8309235762761877,0.36363636363636365,0.9534883720930233,0.9068033550792172,0.3726647000983284,0.0,0.0,1.0,0.0,0.47840531561461797,0.6503856041131105,0.22831858407079647,0.28803468142664723,0.5227272727272727,0.5384615384615385,0.0,0.0,0.0,0.0,0.4545454545454546,0.25,0.6931034482758621,0.045454545454545456,0.05511811023622047,0.16805324459234608,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.10313901345291479,0.30303030303030304,0.3228346456692913,0.19741607125379268,0.26666666666666666,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.5,0.32286995515695066,0.2272727272727273,0.2440944881889764,0.23936296648443073,0.26666666666666666,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.25252525252525254,0.9545454545454546,1.0,0.35700386361713526,0.6666666666666666,0.7272727272727273,0.0,0.0,0.29032258064516125,0.0,0.4,0.0,1.0,0.38636363636363635,0.4094488188976378,0.31595488999815124,0.26666666666666666,0.36363636363636365,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.4696969696969697
4613,sunil-narine,0.1810332421931213,0.3451635351426583,0.8622012393036294,0.0,0.10465116279069767,0.23112767940354145,0.14355948869223206,0.7586872586872587,0.24045977011494254,0.47237354085603117,0.3433333333333334,0.24916943521594687,0.11568123393316194,0.07079646017699115,0.2512479201331115,0.11363636363636365,0.11538461538461539,0.26666666666666666,0.13942307692307696,0.2129032258064516,0.25619834710743805,0.18181818181818182,0.0,0.41379310344827586,0.007575757575757576,0.0,0.16805324459234608,0.0,0.0,0.2,0.35,0.4838709677419355,0.2440944881889764,0.0,0.0,0.20627802690582958,0.045454545454545456,0.05511811023622047,0.11259012756516917,0.06666666666666667,0.0,0.2,0.31666666666666665,0.46774193548387094,0.23622047244094485,0.0,0.0,0.24215246636771298,0.28030303030303033,0.2992125984251968,0.34368644851173974,0.26666666666666666,0.2727272727272727,0.2,0.3333333333333333,0.47580645161290325,0.2559055118110236,0.2,0.0,0.5656565656565657,0.007575757575757576,0.015748031496062992,0.08485856905158069,0.0,0.0,0.2,0.3833333333333333,0.5,0.28346456692913385,0.2,0.0,0.27272727272727276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.04040404040404041
2975,shimron-hetmyer,0.12008922147071521,0.5954534910693575,0.784184125110652,0.045454545454545456,0.10465116279069767,0.11649580615097856,0.08456243854473944,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041
3565,sandeep-sharma,0.007267232695351849,0.2927395035954535,0.5274712304514606,0.0,0.0,0.007455731593662628,0.0,0.30694980694980695,0.28183908045977013,0.5828793774319067,0.32666666666666666,0.08305647840531562,0.0,0.004424778761061947,0.0016638935108153079,0.0,0.0,0.4,0.0889423076923077,0.2314990512333966,0.1487603305785124,0.0,0.0,0.3206896551724138,0.0,0.0,0.0,0.0,0.0,0.4,0.15833333333333333,0.3911290322580645,0.060039370078740155,0.0,0.0,0.32286995515695066,0.0,0.0,0.0016638935108153079,0.0,0.0,0.2,0.16666666666666666,0.4193548387096774,0.14960629921259844,0.0,0.0,0.1748878923766816,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.4,0.225,0.4233870967741935,0.08366141732283465,0.0,0.0,0.3434343434343434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064516129032258,0.0,0.0,0.0,0.05050505050505051,0.0,0.0,0.0,0.0,0.0,0.2,0.7166666666666667,0.6612903225806451,0.5196850393700787,0.0,0.0,0.15656565656565657
2927,jos-buttler,0.48589725140307954,0.7318487589886337,0.8560637356152258,0.045454545454545456,0.5348837209302325,0.5452003727865796,0.2841691248770895,0.0,0.0,0.0,0.0,0.601328903654485,0.9280205655526992,0.5368731563421828,0.2605714613575076,0.9318181818181819,0.38461538461538464,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.8896551724137931,0.29545454545454547,0.31496062992125984,0.29662683406443807,0.3333333333333333,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.2959641255605381,0.7121212121212122,0.0,0.2967695350516435,0.6,0.4545454545454546,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.6053811659192825,0.7196969696969697,0.0,0.26511369938990575,0.7333333333333333,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.4,0.0,0.7575757575757577,0.6212121212121212,0.6535433070866141,0.23690401055711746,0.6,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.6212121212121213,0.38636363636363635,0.4094488188976378,0.21924996800204788,0.4666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.38383838383838387
2925,ajinkya-rahane,0.36760684990646136,0.6694502435629783,0.7041015048686928,0.09090909090909091,0.41860465116279066,0.49487418452935694,0.0943952802359882,0.0019305019305019305,0.05747126436781609,0.38910505836575876,0.1,0.27906976744186046,0.33676092544987146,0.12035398230088495,0.178875316207405,0.29545454545454547,0.038461538461538464,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.3103448275862069,0.3484848484848485,0.3700787401574803,0.18834462887058154,0.26666666666666666,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.32286995515695066,0.25,0.26771653543307083,0.1787880414363158,0.2,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.25112107623318386,0.08333333333333334,0.09448818897637795,0.1541874653355519,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.10101010101010102,0.28030303030303033,0.2992125984251968,0.17267517101127747,0.26666666666666666,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.2676767676767677,0.030303030303030304,0.03937007874015748,0.22351636161952304,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.06565656565656566
607,shikhar-dhawan,0.6103036408116276,0.759452563210392,0.739923281203895,0.09090909090909091,0.7325581395348837,0.8928238583410997,0.18780727630285154,0.007722007722007722,0.1896551724137931,0.642023346303502,0.2,0.3853820598006645,0.377892030848329,0.13451327433628318,0.22813828803845443,0.34090909090909094,0.07692307692307693,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.3413793103448276,0.11363636363636365,0.12598425196850394,0.19365160629719702,0.2,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.11659192825112108,0.5909090909090909,0.6220472440944882,0.2612312811980033,0.4,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.484304932735426,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.07070707070707072,0.4090909090909091,0.4330708661417323,0.22081084371575832,0.4,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.393939393939394,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.030303030303030304
497,rahul-tewatia,0.07562239171103756,0.6963581535606588,0.8747713189731484,0.0,0.023255813953488372,0.08480894687791239,0.049164208456243856,0.08494208494208494,0.3479310344827586,0.572762645914397,0.41000000000000003,0.10631229235880399,0.08997429305912595,0.081858407079646,0.17294704903592054,0.045454545454545456,0.038461538461538464,0.2,0.2003205128205128,0.26375711574952565,0.2892561983471075,0.2727272727272727,0.0,0.2620689655172414,0.015151515151515152,0.023622047244094488,0.08485856905158069,0.0,0.0,0.0,0.0,0.3064516129032258,0.0,0.2,0.0,0.053811659192825115,0.23484848484848486,0.25196850393700787,0.1927035188266469,0.13333333333333333,0.09090909090909091,0.6000000000000001,0.15555555555555556,0.3897849462365591,0.041557305336832905,0.0,0.0,0.5739910313901345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.4,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.05050505050505051,0.015151515151515152,0.0,0.11259012756516917,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.06060606060606061
1236,kieron-pollard,0.776874370413009,0.7364880538158199,0.9023900855709649,0.045454545454545456,0.6162790697674418,0.6393289841565704,0.7138643067846608,0.5714285714285714,0.28160919540229884,0.6381322957198443,0.2983333333333333,1.0,0.3676092544987146,0.0,0.33678610766094064,0.1590909090909091,0.46153846153846156,0.06666666666666667,0.3269230769230769,0.3410138248847926,0.3553719008264463,0.4545454545454546,0.0,0.4706896551724138,0.08333333333333334,0.0,0.13239838364630377,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.08968609865470853,0.0,0.0,0.0,0.0,0.0,0.2,0.4166666666666667,0.7096774193548387,0.5748031496062992,0.4,0.0,0.20179372197309417,0.1893939393939394,0.0,0.3216434148214515,0.0,0.2727272727272727,0.0,0.0,0.3118279569892473,0.0,0.2,0.0,0.2777777777777778,0.3560606060606061,0.0,0.39267886855241263,0.2,0.36363636363636365,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.38383838383838387,0.4545454545454546,0.0,0.4176372712146423,0.2,0.4545454545454546,0.0,0.0,0.29032258064516125,0.0,0.4,0.0,0.5606060606060607
4418,krunal-pandya,0.11685134551734062,0.5305033634887497,0.8115078194157568,0.0,0.03488372093023256,0.1276794035414725,0.06686332350049165,0.1776061776061776,0.35793103448275865,0.5719844357976653,0.4233333333333333,0.14950166112956811,0.21336760925449869,0.18805309734513276,0.2109111077497101,0.13636363636363635,0.07692307692307693,0.3333333333333333,0.09134615384615384,0.21370967741935484,0.1669421487603306,0.18181818181818182,0.0,0.4793103448275862,0.2196969696969697,0.23622047244094485,0.24292845257903495,0.13333333333333333,0.09090909090909091,0.6000000000000001,0.09444444444444444,0.3602150537634409,0.02799650043744532,0.2,0.0,0.6457399103139013,0.12878787878787878,0.1417322834645669,0.17845257903494177,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.11659192825112108,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.5564516129032258,0.35826771653543305,0.0,0.0,0.2070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.2,0.0,0.09090909090909091,0.28030303030303033,0.0,0.20687742651136992,0.2,0.09090909090909091,0.2,0.36666666666666664,0.49193548387096775,0.2637795275590551,0.0,0.0,0.4191919191919192
4242,rahul-tewatia,0.07562239171103756,0.6963581535606588,0.8747713189731484,0.0,0.023255813953488372,0.08480894687791239,0.049164208456243856,0.08494208494208494,0.3479310344827586,0.572762645914397,0.41000000000000003,0.10631229235880399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041
1609,dwayne-bravo,0.4574039430133832,0.5502203665042913,0.7480082620241959,0.0,0.23255813953488372,0.38490214352283314,0.2979351032448378,1.0,0.28344827586206894,0.6396887159533075,0.3,0.7641196013289037,0.04113110539845758,0.0752212389380531,0.15826563570519722,0.0,0.038461538461538464,0.13333333333333333,0.2764423076923077,0.24667931688804554,0.4297520661157025,0.2727272727272727,0.25,0.2103448275862069,0.11363636363636365,0.12598425196850394,0.16805324459234608,0.0,0.09090909090909091,0.0,0.0,0.3118279569892473,0.0,0.0,0.5,0.1390134529147982,0.0,0.0,0.0016638935108153079,0.0,0.0,0.4,0.175,0.39919354838709675,0.06988188976377953,0.4,0.0,0.39461883408071746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.04040404040404041,0.007575757575757576,0.0,0.16805324459234608,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.2,0.0,0.09090909090909091
2473,pawan-negi,0.057778097567995394,0.36511250289955927,0.7212747123045146,0.0,0.0,0.0521901211556384,0.032448377581120944,0.18532818532818535,0.2828735632183908,0.5789883268482491,0.33,0.12624584717607976,0.04113110539845758,0.028023598820058997,0.24368476781122375,0.06818181818181818,0.0,0.4666666666666667,0.0782967032967033,0.3175153292455345,0.09445100354191263,0.09090909090909091,0.0,0.41034482758620694,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.2,0.4666666666666667,0.6129032258064515,0.4330708661417323,0.0,0.0,0.14798206278026907,0.0,0.0,0.0,0.0,0.0,0.4,0.19166666666666665,0.43184183142559834,0.09398018796037594,0.2,0.0,0.34080717488789236,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.2,0.6166666666666667,0.7096774193548387,0.5748031496062992,0.0,0.0,0.14646464646464646,0.022727272727272728,0.031496062992125984,0.1264559068219634,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.05555555555555556,0.09848484848484848,0.0,0.43427620632279534,0.2,0.0,0.6000000000000001,0.07222222222222222,0.3763440860215054,0.04111986001749781,0.0,0.0,0.6212121212121213
1898,shreyas-iyer,0.28601237588142175,0.7434469960565993,0.7690764237238124,0.09090909090909091,0.29069767441860467,0.3084808946877912,0.1632251720747296,0.0019305019305019305,0.8275862068965517,0.8194552529182879,0.6833333333333333,0.186046511627907,0.31619537275064263,0.11327433628318584,0.2241192215872097,0.1590909090909091,0.23076923076923078,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.3241379310344828,0.06060606060606061,0.07086614173228346,0.13477537437603992,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.11210762331838564,0.11363636363636365,0.12598425196850394,0.2789794786466999,0.0,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.12107623318385649,0.33333333333333337,0.3543307086614173,0.23782942407814933,0.26666666666666666,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.32323232323232326,0.3939393939393939,0.41732283464566927,0.23550838692269643,0.13333333333333333,0.2727272727272727,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.43434343434343436,0.030303030303030304,0.03937007874015748,0.13477537437603992,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.10101010101010102
1316,varun-chakravarthy,0.0008634335875665563,0.09278589654372535,0.37267630569489524,0.0,0.0,0.0,0.0,0.04826254826254826,0.2804597701149425,0.5712062256809338,0.33166666666666667,0.003322259136212624,0.002570694087403599,0.008849557522123894,0.16805324459234608,0.0,0.0,0.3333333333333333,0.1528846153846154,0.2806451612903226,0.2066115702479339,0.2727272727272727,0.0,0.29655172413793107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.04484304932735426,0.007575757575757576,0.015748031496062992,0.16805324459234608,0.0,0.0,0.2,0.48333333333333334,0.5483870967741935,0.3385826771653543,0.0,0.0,0.18834080717488788,0.0,0.0,0.0,0.0,0.0,0.2,0.8333333333333334,0.717741935483871,0.5944881889763779,0.2,0.0,0.1767676767676768,0.0,0.0,0.0,0.0,0.0,0.4,0.225,0.4233870967741935,0.08366141732283465,0.2,0.0,0.38383838383838387,0.0,0.0,0.0,0.0,0.0,0.2,0.43333333333333335,0.5241935483870968,0.3110236220472441,0.2,0.0,0.2171717171717172
2516,shreyas-iyer,0.28601237588142175,0.7434469960565993,0.7690764237238124,0.09090909090909091,0.29069767441860467,0.3084808946877912,0.1632251720747296,0.0019305019305019305,0.8275862068965517,0.8194552529182879,0.6833333333333333,0.186046511627907,0.5115681233933161,0.18053097345132743,0.20233953511823727,0.4545454545454546,0.23076923076923078,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.4844827586206897,0.5075757575757576,0.5354330708661417,0.22462562396006655,0.5333333333333333,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.4708520179372197,0.32575757575757575,0.3464566929133858,0.17616979830364027,0.2,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.30493273542600896,0.21212121212121213,0.22834645669291337,0.21343215852367267,0.3333333333333333,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.2070707070707071,0.32575757575757575,0.3464566929133858,0.2252495840266223,0.26666666666666666,0.18181818181818182,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.3282828282828283,0.13636363636363635,0.14960629921259844,0.15141430948419302,0.0,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.18181818181818185
